Match_id,League_id,Season,Stage,Date,home_team_api_id,away_team_api_id,Result,B365H,B365D,B365A,HomeTeam_buildUpPlaySpeed,HomeTeam_buildUpPlayPassing,HomeTeam_chanceCreationShooting,HomeTeam_defencePressure,HomeTeam_buildUpPlayDribbling,HomeTeam_chanceCreationPassing,HomeTeam_chanceCreationCrossing,HomeTeam_defenceAggression,HomeTeam_defenceTeamWidth,AwayTeam_buildUpPlaySpeed,AwayTeam_buildUpPlayPassing,AwayTeam_chanceCreationShooting,AwayTeam_defencePressure,AwayTeam_buildUpPlayDribbling,AwayTeam_chanceCreationPassing,AwayTeam_chanceCreationCrossing,AwayTeam_defenceAggression,AwayTeam_defenceTeamWidth
4731,1729,2015/2016,6,2015-09-19,8455,9825,0,2.45,3.5,3,67,36,44,39,41,41,34,41,46,59,30,46,51,51,28,44,44,52
4732,1729,2015/2016,6,2015-09-20,8650,9850,1,1.67,4,5.75,66,45,46,51,60,34,34,52,61,45,55,47,38,38,46,54,39,51
4733,1729,2015/2016,6,2015-09-19,8456,8654,2,1.29,6.5,11,59,29,24,48,35,38,36,47,54,77,57,29,30,37,68,73,37,41
4734,1729,2015/2016,6,2015-09-19,10261,9817,2,2.5,3.3,3.1,58,49,46,41,45,47,54,39,51,61,52,45,38,32,54,42,52,45
4735,1729,2015/2016,6,2015-09-20,8466,10260,2,3.1,3.3,2.5,52,46,30,50,31,42,54,65,44,38,44,40,54,42,49,44,53,56
4736,1729,2015/2016,6,2015-09-19,10194,8197,1,2.5,3.4,3,48,49,49,44,41,51,59,37,51,63,60,46,58,41,47,64,65,55
4737,1729,2015/2016,6,2015-09-19,10003,8668,1,2.3,3.4,3.4,45,42,55,31,44,34,36,47,42,43,40,63,52,45,39,33,58,59
4738,1729,2015/2016,6,2015-09-20,8586,9826,0,2,3.6,4,47,40,63,63,46,41,41,54,56,61,67,50,36,45,67,69,34,41
4739,1729,2015/2016,7,2015-09-26,8197,9825,2,4.5,4,1.8,63,60,46,58,41,47,64,65,55,59,30,46,51,51,28,44,44,52
4740,1729,2015/2016,7,2015-09-26,8650,10252,0,1.53,4.33,7,66,45,46,51,60,34,34,52,61,63,54,38,35,37,60,48,44,54
4741,1729,2015/2016,7,2015-09-26,10260,8472,0,1.2,7.5,16,38,44,40,54,42,49,44,53,56,43,51,55,47,43,59,50,45,49
4742,1729,2015/2016,7,2015-09-26,10261,8455,1,6,4.2,1.62,58,49,46,41,45,47,54,39,51,67,36,44,39,41,41,34,41,46
4743,1729,2015/2016,7,2015-09-26,8466,10003,0,2.05,3.4,4.2,52,46,30,50,31,42,54,65,44,45,42,55,31,44,34,36,47,42
4744,1729,2015/2016,7,2015-09-26,10194,8678,0,2.55,3.3,3,48,49,49,44,41,51,59,37,51,47,47,47,48,36,49,45,50,62
4745,1729,2015/2016,7,2015-09-26,8586,8456,0,4.2,3.8,1.91,47,40,63,63,46,41,41,54,56,59,29,24,48,35,38,36,47,54
4746,1729,2015/2016,7,2015-09-27,9817,9826,2,2.5,3.3,3.1,61,52,45,38,32,54,42,52,45,61,67,50,36,45,67,69,34,41
4747,1729,2015/2016,7,2015-09-28,8659,8668,2,3.1,3.3,2.5,62,51,60,41,32,53,50,40,49,43,40,63,52,45,39,33,58,59
4748,1729,2015/2016,7,2015-09-26,8654,9850,1,2.25,3.5,3.4,77,57,29,30,37,68,73,37,41,45,55,47,38,38,46,54,39,51
4749,1729,2015/2016,8,2015-10-04,9825,10260,0,2,3.8,3.8,59,30,46,51,51,28,44,44,52,38,44,40,54,42,49,44,53,56
4750,1729,2015/2016,8,2015-10-03,10252,10194,2,2.5,3.3,3.1,63,54,38,35,37,60,48,44,54,48,49,49,44,41,51,59,37,51
4751,1729,2015/2016,8,2015-10-03,8678,9817,1,2.1,3.5,3.8,47,47,47,48,36,49,45,50,62,61,52,45,38,32,54,42,52,45
4752,1729,2015/2016,8,2015-10-03,8455,8466,2,1.83,3.7,4.8,67,36,44,39,41,41,34,41,46,52,46,30,50,31,42,54,65,44
4753,1729,2015/2016,8,2015-10-03,9826,8659,0,1.83,3.6,5,61,67,50,36,45,67,69,34,41,62,51,60,41,32,53,50,40,49
4754,1729,2015/2016,8,2015-10-04,8668,8650,1,2.7,3.4,2.8,43,40,63,52,45,39,33,58,59,66,45,46,51,60,34,34,52,61
4755,1729,2015/2016,8,2015-10-03,8456,10261,0,1.25,7,13,59,29,24,48,35,38,36,47,54,58,49,46,41,45,47,54,39,51
4756,1729,2015/2016,8,2015-10-03,9850,8197,2,2.3,3.5,3.3,45,55,47,38,38,46,54,39,51,63,60,46,58,41,47,64,65,55
4757,1729,2015/2016,8,2015-10-03,8472,8654,1,3.2,3.4,2.4,43,51,55,47,43,59,50,45,49,77,57,29,30,37,68,73,37,41
4758,1729,2015/2016,8,2015-10-04,10003,8586,1,2.75,3.25,2.8,45,42,55,31,44,34,36,47,42,47,40,63,63,46,41,41,54,56
4759,1729,2015/2016,9,2015-10-17,8455,10252,0,1.33,5.75,10,67,36,44,39,41,41,34,41,46,63,54,38,35,37,60,48,44,54
4760,1729,2015/2016,9,2015-10-17,9826,8654,2,2,3.6,4,61,67,50,36,45,67,69,34,41,77,57,29,30,37,68,73,37,41
4761,1729,2015/2016,9,2015-10-17,8668,10260,2,3.25,3.4,2.38,43,40,63,52,45,39,33,58,59,38,44,40,54,42,49,44,53,56
4762,1729,2015/2016,9,2015-10-17,8456,8678,0,1.33,5.75,10,59,29,24,48,35,38,36,47,54,47,47,47,48,36,49,45,50,62
4763,1729,2015/2016,9,2015-10-18,10261,9850,0,2.6,3.4,2.88,58,49,46,41,45,47,54,39,51,45,55,47,38,38,46,54,39,51
4764,1729,2015/2016,9,2015-10-17,8466,8197,1,1.75,4,5,52,46,30,50,31,42,54,65,44,63,60,46,58,41,47,64,65,55
4765,1729,2015/2016,9,2015-10-19,10003,10194,2,2.05,3.4,4.2,45,42,55,31,44,34,36,47,42,48,49,49,44,41,51,59,37,51
4766,1729,2015/2016,9,2015-10-17,8586,8650,1,2.5,3.5,3,47,40,63,63,46,41,41,54,56,66,45,46,51,60,34,34,52,61
4767,1729,2015/2016,9,2015-10-17,9817,9825,2,6,4.2,1.62,61,52,45,38,32,54,42,52,45,59,30,46,51,51,28,44,44,52
4768,1729,2015/2016,9,2015-10-17,8659,8472,0,2.05,3.4,4.2,62,51,60,41,32,53,50,40,49,43,51,55,47,43,59,50,45,49
21518,21518,2008/2009,1,2008-08-30,10267,8661,0,1.7,3.6,5.25,30,30,70,55,,55,60,60,60,40,40,50,45,,50,40,40,45
21519,21518,2008/2009,1,2008-08-31,8371,10205,1,2.8,3.3,2.5,35,35,55,30,,45,65,65,55,64,30,70,65,,55,35,30,70
21520,21518,2008/2009,1,2008-08-31,9783,8633,0,3.5,3.3,2.1,30,30,65,35,,30,45,35,45,55,30,70,65,,70,60,40,65
21521,21518,2008/2009,1,2008-08-31,8388,8634,0,7,4,1.5,55,40,55,30,,50,55,55,55,42,30,70,70,,65,40,30,70
21522,21518,2008/2009,1,2008-08-31,8696,8302,1,2.8,3.3,2.5,45,55,65,45,,70,70,55,50,30,30,70,60,,70,60,70,65
21523,21518,2008/2009,1,2008-08-31,9869,8305,2,2.62,3.3,2.62,70,55,70,70,,65,50,70,55,30,35,70,40,,35,50,30,50
21524,21518,2008/2009,1,2008-08-31,8603,8479,2,2,3.25,3.8,45,45,55,50,,30,50,45,55,50,40,50,35,,40,40,55,40
21525,21518,2008/2009,1,2008-08-30,8558,10281,0,2,3.3,3.8,55,40,70,70,,70,55,50,60,55,40,60,30,,45,30,65,30
21526,21518,2008/2009,1,2008-08-31,8315,9865,2,2,3.3,3.8,60,45,55,30,,35,70,70,35,65,45,70,70,,45,45,65,30
21527,21518,2008/2009,1,2008-08-31,9906,9864,0,1.44,4.2,7.5,64,30,70,70,,65,50,34,55,60,55,70,45,,40,45,65,45
21528,21518,2008/2009,10,2008-11-09,8302,8479,0,1.36,4.5,9,30,30,70,60,,70,60,70,65,50,40,50,35,,40,40,55,40
21529,21518,2008/2009,10,2008-11-09,8696,9869,0,2,3.3,3.75,45,55,65,45,,70,70,55,50,70,55,70,70,,65,50,70,55
21530,21518,2008/2009,10,2008-11-09,8388,8603,2,2.6,3.25,2.75,55,40,55,30,,50,55,55,55,45,45,55,50,,30,50,45,55
21531,21518,2008/2009,10,2008-11-09,9783,8558,0,2.15,3.3,3.4,30,30,65,35,,30,45,35,45,55,40,70,70,,70,55,50,60
21532,21518,2008/2009,10,2008-11-09,8371,9906,1,3.2,3.3,2.25,35,35,55,30,,45,65,65,55,64,30,70,70,,65,50,34,55
21533,21518,2008/2009,10,2008-11-09,10205,9865,0,1.53,3.75,7,64,30,70,65,,55,35,30,70,65,45,70,70,,45,45,65,30
21534,21518,2008/2009,10,2008-11-08,8633,9864,0,1.22,6,13,55,30,70,65,,70,60,40,65,60,55,70,45,,40,45,65,45
21535,21518,2008/2009,10,2008-11-08,8634,10281,0,1.17,6.5,18,42,30,70,70,,65,40,30,70,55,40,60,30,,45,30,65,30
21536,21518,2008/2009,10,2008-11-09,8305,10267,2,2.9,3.3,2.4,30,35,70,40,,35,50,30,50,30,30,70,55,,55,60,60,60
21537,21518,2008/2009,10,2008-11-09,8661,8315,1,2.1,3.3,3.5,40,40,50,45,,50,40,40,45,60,45,55,30,,35,70,70,35
21538,21518,2008/2009,11,2008-11-16,8603,8696,0,1.91,3.4,4,45,45,55,50,,30,50,45,55,45,55,65,45,,70,70,55,50
21539,21518,2008/2009,11,2008-11-15,10267,9869,2,1.36,4.75,8.5,30,30,70,55,,55,60,60,60,70,55,70,70,,65,50,70,55
21540,21518,2008/2009,11,2008-11-16,8558,8388,2,1.73,3.5,5,55,40,70,70,,70,55,50,60,55,40,55,30,,50,55,55,55
21541,21518,2008/2009,11,2008-11-16,9906,9783,0,1.62,3.75,5.5,64,30,70,70,,65,50,34,55,30,30,65,35,,30,45,35,45
21542,21518,2008/2009,11,2008-11-16,8315,8371,0,2.1,3.3,3.5,60,45,55,30,,35,70,70,35,35,35,55,30,,45,65,65,55
21543,21518,2008/2009,11,2008-11-16,9865,8661,0,2,3.3,3.8,65,45,70,70,,45,45,65,30,40,40,50,45,,50,40,40,45
21544,21518,2008/2009,11,2008-11-16,9864,10205,1,3.4,3.4,2.1,60,55,70,45,,40,45,65,45,64,30,70,65,,55,35,30,70
21545,21518,2008/2009,11,2008-11-15,10281,8633,0,4.2,3.3,1.91,55,40,60,30,,45,30,65,30,55,30,70,65,,70,60,40,65
21546,21518,2008/2009,11,2008-11-16,8305,8302,2,2.88,3.3,2.4,30,35,70,40,,35,50,30,50,30,30,70,60,,70,60,70,65
21547,21518,2008/2009,11,2008-11-16,8479,8634,2,9,5,1.33,50,40,50,35,,40,40,55,40,42,30,70,70,,65,40,30,70
21548,21518,2008/2009,12,2008-11-23,8696,8558,0,2.1,3.25,3.6,45,55,65,45,,70,70,55,50,55,40,70,70,,70,55,50,60
21549,21518,2008/2009,12,2008-11-22,10205,10281,2,1.44,4,8,64,30,70,65,,55,35,30,70,55,40,60,30,,45,30,65,30
21550,21518,2008/2009,12,2008-11-23,8634,8305,1,1.18,7,15,42,30,70,70,,65,40,30,70,30,35,70,40,,35,50,30,50
21551,21518,2008/2009,12,2008-11-22,8302,10267,1,2.2,3.25,3.3,30,30,70,60,,70,60,70,65,30,30,70,55,,55,60,60,60
21552,21518,2008/2009,12,2008-11-23,8371,9865,0,2.25,3.2,3.25,35,35,55,30,,45,65,65,55,65,45,70,70,,45,45,65,30
21553,21518,2008/2009,12,2008-11-23,9783,8315,0,2,3.3,3.8,30,30,65,35,,30,45,35,45,60,45,55,30,,35,70,70,35
21554,21518,2008/2009,12,2008-11-23,8661,9864,1,2.1,3.4,3.4,40,40,50,45,,50,40,40,45,60,55,70,45,,40,45,65,45
21555,21518,2008/2009,12,2008-11-22,8633,8479,0,1.3,5.5,9,55,30,70,65,,70,60,40,65,50,40,50,35,,40,40,55,40
21556,21518,2008/2009,12,2008-11-23,8388,9906,1,3.6,3.5,2,55,40,55,30,,50,55,55,55,64,30,70,70,,65,50,34,55
21557,21518,2008/2009,12,2008-11-23,9869,8603,2,2.4,3.2,3,70,55,70,70,,65,50,70,55,45,45,55,50,,30,50,45,55
21558,21518,2008/2009,13,2008-11-30,9865,9783,2,2.1,3.3,3.5,65,45,70,70,,45,45,65,30,30,30,65,35,,30,45,35,45
21559,21518,2008/2009,13,2008-11-30,8479,10205,2,3.5,3.3,2.1,50,40,50,35,,40,40,55,40,64,30,70,65,,55,35,30,70
21560,21518,2008/2009,13,2008-11-30,8558,9869,2,2.1,3.3,3.5,55,40,70,70,,70,55,50,60,70,55,70,70,,65,50,70,55
21561,21518,2008/2009,13,2008-11-30,9906,8696,0,1.57,3.8,6,64,30,70,70,,65,50,34,55,45,55,65,45,,70,70,55,50
21562,21518,2008/2009,13,2008-11-30,10267,8603,0,1.8,3.4,4.5,30,30,70,55,,55,60,60,60,45,45,55,50,,30,50,45,55
21563,21518,2008/2009,13,2008-11-30,10281,8661,0,2,3.3,3.8,55,40,60,30,,45,30,65,30,40,40,50,45,,50,40,40,45
21564,21518,2008/2009,13,2008-11-29,8302,8634,2,3.4,3.5,2.1,30,30,70,60,,70,60,70,65,42,30,70,70,,65,40,30,70
21565,21518,2008/2009,13,2008-11-30,9864,8371,0,2.2,3.25,3.25,60,55,70,45,,40,45,65,45,35,35,55,30,,45,65,65,55
21566,21518,2008/2009,13,2008-11-29,8305,8633,0,3.5,3.3,2.1,30,35,70,40,,35,50,30,50,55,30,70,65,,70,60,40,65
21567,21518,2008/2009,13,2008-11-30,8315,8388,0,1.85,3.5,4.2,60,45,55,30,,35,70,70,35,55,40,55,30,,50,55,55,55
21568,21518,2008/2009,14,2008-12-07,9783,9864,0,1.91,3.4,4,30,30,65,35,,30,45,35,45,60,55,70,45,,40,45,65,45
21569,21518,2008/2009,14,2008-12-07,8371,10281,1,2.2,3.4,3.2,35,35,55,30,,45,65,65,55,55,40,60,30,,45,30,65,30
21570,21518,2008/2009,14,2008-12-07,8661,8479,2,1.91,3.4,4,40,40,50,45,,50,40,40,45,50,40,50,35,,40,40,55,40
21571,21518,2008/2009,14,2008-12-06,10205,8305,1,1.73,3.6,4.75,64,30,70,65,,55,35,30,70,30,35,70,40,,35,50,30,50
21572,21518,2008/2009,14,2008-12-06,8634,10267,0,1.53,4.2,6,42,30,70,70,,65,40,30,70,30,30,70,55,,55,60,60,60
21573,21518,2008/2009,14,2008-12-07,8388,9865,0,2.4,3.4,2.8,55,40,55,30,,50,55,55,55,65,45,70,70,,45,45,65,30
21574,21518,2008/2009,14,2008-12-07,8696,8315,1,2.1,3.25,3.6,45,55,65,45,,70,70,55,50,60,45,55,30,,35,70,70,35
21575,21518,2008/2009,14,2008-12-07,8603,8558,1,1.67,3.6,5.25,45,45,55,50,,30,50,45,55,55,40,70,70,,70,55,50,60
21576,21518,2008/2009,14,2008-12-07,8633,8302,2,2.1,3.4,3.4,55,30,70,65,,70,60,40,65,30,30,70,60,,70,60,70,65
21577,21518,2008/2009,14,2008-12-06,9869,9906,2,3.4,3.2,2.2,70,55,70,70,,65,50,70,55,64,30,70,70,,65,50,34,55
21578,21518,2008/2009,15,2008-12-13,8634,8633,0,1.57,3.8,6,42,30,70,70,,65,40,30,70,55,30,70,65,,70,60,40,65
21579,21518,2008/2009,15,2008-12-14,8315,9869,0,2,3.3,3.8,60,45,55,30,,35,70,70,35,70,55,70,70,,65,50,70,55
21580,21518,2008/2009,15,2008-12-14,9906,8603,0,1.62,3.75,5.5,64,30,70,70,,65,50,34,55,45,45,55,50,,30,50,45,55
21581,21518,2008/2009,15,2008-12-14,9865,8696,1,2.2,3.3,3.25,65,45,70,70,,45,45,65,30,45,55,65,45,,70,70,55,50
21582,21518,2008/2009,15,2008-12-14,10281,9783,0,2.1,3.4,3.4,55,40,60,30,,45,30,65,30,30,30,65,35,,30,45,35,45
21583,21518,2008/2009,15,2008-12-14,8479,8371,0,2.3,3.25,3.1,50,40,50,35,,40,40,55,40,35,35,55,30,,45,65,65,55
21584,21518,2008/2009,15,2008-12-14,8305,8661,0,1.85,3.4,4.33,30,35,70,40,,35,50,30,50,40,40,50,45,,50,40,40,45
21585,21518,2008/2009,15,2008-12-14,8302,10205,0,2.05,3.3,3.6,30,30,70,60,,70,60,70,65,64,30,70,65,,55,35,30,70
21586,21518,2008/2009,15,2008-12-13,10267,8558,0,1.53,4,6,30,30,70,55,,55,60,60,60,55,40,70,70,,70,55,50,60
21587,21518,2008/2009,15,2008-12-14,9864,8388,0,1.95,3.3,4,60,55,70,45,,40,45,65,45,55,40,55,30,,50,55,55,55
21588,21518,2008/2009,16,2008-12-21,8603,8315,2,2.1,3.25,3.6,45,45,55,50,,30,50,45,55,60,45,55,30,,35,70,70,35
21589,21518,2008/2009,16,2008-12-21,9869,9865,0,2.3,3,3.4,70,55,70,70,,65,50,70,55,65,45,70,70,,45,45,65,30
21590,21518,2008/2009,16,2008-12-21,8696,9864,1,2.05,3.4,3.6,45,55,65,45,,70,70,55,50,60,55,70,45,,40,45,65,45
21591,21518,2008/2009,16,2008-12-21,9783,8479,0,1.72,3.5,5,30,30,65,35,,30,45,35,45,50,40,50,35,,40,40,55,40
21592,21518,2008/2009,16,2008-12-21,8661,8302,1,3.5,3.5,2.05,40,40,50,45,,50,40,40,45,30,30,70,60,,70,60,70,65
21593,21518,2008/2009,16,2008-12-21,10205,8634,2,4.2,3.75,1.8,64,30,70,65,,55,35,30,70,42,30,70,70,,65,40,30,70
21594,21518,2008/2009,16,2008-12-20,8633,10267,0,1.9,3.4,4,55,30,70,65,,70,60,40,65,30,30,70,55,,55,60,60,60
21595,21518,2008/2009,16,2008-12-20,8558,9906,2,3.4,3.4,2.1,55,40,70,70,,70,55,50,60,64,30,70,70,,65,50,34,55
21596,21518,2008/2009,16,2008-12-21,8388,10281,0,2.5,3.4,2.75,55,40,55,30,,50,55,55,55,55,40,60,30,,45,30,65,30
21597,21518,2008/2009,16,2008-12-21,8371,8305,0,2.4,3.3,2.87,35,35,55,30,,45,65,65,55,30,35,70,40,,35,50,30,50
21598,21518,2008/2009,17,2009-01-04,8305,9783,2,2.1,3.3,3.5,30,35,70,40,,35,50,30,50,30,30,65,35,,30,45,35,45
21599,21518,2008/2009,17,2009-01-04,9864,9869,0,1.95,3.25,4.2,60,55,70,45,,40,45,65,45,70,55,70,70,,65,50,70,55
21600,21518,2008/2009,17,2009-01-04,10281,8696,2,2,3.4,3.75,55,40,60,30,,45,30,65,30,45,55,65,45,,70,70,55,50
21601,21518,2008/2009,17,2009-01-04,8479,8388,0,2.1,3.3,3.5,50,40,50,35,,40,40,55,40,55,40,55,30,,50,55,55,55
21602,21518,2008/2009,17,2009-01-04,8302,8371,1,1.36,4.5,9,30,30,70,60,,70,60,70,65,35,35,55,30,,45,65,65,55
21603,21518,2008/2009,17,2009-01-03,8634,8661,0,1.18,6.5,15,42,30,70,70,,65,40,30,70,40,40,50,45,,50,40,40,45
21604,21518,2008/2009,17,2009-01-04,8633,10205,0,1.75,3.75,4.5,55,30,70,65,,70,60,40,65,64,30,70,65,,55,35,30,70
21605,21518,2008/2009,17,2009-01-03,10267,9906,0,2.1,3.4,3.4,30,30,70,55,,55,60,60,60,64,30,70,70,,65,50,34,55
21606,21518,2008/2009,17,2009-01-04,8315,8558,1,1.9,3.4,4,60,45,55,30,,35,70,70,35,55,40,70,70,,70,55,50,60
21607,21518,2008/2009,17,2009-01-04,9865,8603,0,2.37,3.3,3,65,45,70,70,,45,45,65,30,45,45,55,50,,30,50,45,55
21608,21518,2008/2009,18,2009-01-11,9869,10281,0,2.38,3.1,3.2,70,55,70,70,,65,50,70,55,55,40,60,30,,45,30,65,30
21609,21518,2008/2009,18,2009-01-11,8603,9864,2,2,3.4,3.7,45,45,55,50,,30,50,45,55,60,55,70,45,,40,45,65,45
21610,21518,2008/2009,18,2009-01-11,9906,8315,2,1.62,3.6,6,64,30,70,70,,65,50,34,55,60,45,55,30,,35,70,70,35
21611,21518,2008/2009,18,2009-01-11,8558,9865,1,2.05,3.5,3.6,55,40,70,70,,70,55,50,60,65,45,70,70,,45,45,65,30
21612,21518,2008/2009,18,2009-01-11,8696,8479,1,1.91,3.4,4,45,55,65,45,,70,70,55,50,50,40,50,35,,40,40,55,40
21613,21518,2008/2009,18,2009-01-11,8388,8305,0,2.5,3.3,2.8,55,40,55,30,,50,55,55,55,30,35,70,40,,35,50,30,50
21614,21518,2008/2009,18,2009-01-11,8371,8634,2,8,4.5,1.4,35,35,55,30,,45,65,65,55,42,30,70,70,,65,40,30,70
21615,21518,2008/2009,18,2009-01-11,8661,8633,2,4.75,3.5,1.75,40,40,50,45,,50,40,40,45,55,30,70,65,,70,60,40,65
21616,21518,2008/2009,18,2009-01-10,10267,10205,1,2,3.3,3.8,30,30,70,55,,55,60,60,60,64,30,70,65,,55,35,30,70
21617,21518,2008/2009,18,2009-01-10,9783,8302,2,2.7,3.2,2.7,30,30,65,35,,30,45,35,45,30,30,70,60,,70,60,70,65
21618,21518,2008/2009,19,2009-01-18,8315,10267,0,3,3.4,2.3,60,45,55,30,,35,70,70,35,30,30,70,55,,55,60,60,60
21619,21518,2008/2009,19,2009-01-18,9865,9906,1,3,3.4,2.3,65,45,70,70,,45,45,65,30,64,30,70,70,,65,50,34,55
21620,21518,2008/2009,19,2009-01-18,9864,8558,0,2,3.4,3.75,60,55,70,45,,40,45,65,45,55,40,70,70,,70,55,50,60
21621,21518,2008/2009,19,2009-01-18,10281,8603,2,2.05,3.4,3.5,55,40,60,30,,45,30,65,30,45,45,55,50,,30,50,45,55
21622,21518,2008/2009,19,2009-01-18,8479,9869,0,2.25,3,3.5,50,40,50,35,,40,40,55,40,70,55,70,70,,65,50,70,55
21623,21518,2008/2009,19,2009-01-18,8305,8696,2,2.2,3.3,3.3,30,35,70,40,,35,50,30,50,45,55,65,45,,70,70,55,50
21624,21518,2008/2009,19,2009-01-17,8302,8388,0,1.33,4.75,9.5,30,30,70,60,,70,60,70,65,55,40,55,30,,50,55,55,55
21625,21518,2008/2009,19,2009-01-17,8634,9783,0,1.25,5.5,12,42,30,70,70,,65,40,30,70,30,30,65,35,,30,45,35,45
21626,21518,2008/2009,19,2009-01-18,8633,8371,0,1.25,5.5,12,55,30,70,65,,70,60,40,65,35,35,55,30,,45,65,65,55
21627,21518,2008/2009,19,2009-01-18,10205,8661,0,1.44,4.2,7.5,64,30,70,65,,55,35,30,70,40,40,50,45,,50,40,40,45
21628,21518,2008/2009,2,2008-09-14,10205,9783,0,2,3.25,4,64,30,70,65,,55,35,30,70,30,30,65,35,,30,45,35,45
21629,21518,2008/2009,2,2008-09-14,8633,8388,0,1.25,5.5,12,55,30,70,65,,70,60,40,65,55,40,55,30,,50,55,55,55
21630,21518,2008/2009,2,2008-09-13,8634,8696,1,1.29,5,12,42,30,70,70,,65,40,30,70,45,55,65,45,,70,70,55,50
21631,21518,2008/2009,2,2008-09-13,8302,9869,0,,,,30,30,70,60,,70,60,70,65,70,55,70,70,,65,50,70,55
21632,21518,2008/2009,2,2008-09-14,8305,8603,1,2.1,3.3,3.5,30,35,70,40,,35,50,30,50,45,45,55,50,,30,50,45,55
21633,21518,2008/2009,2,2008-09-14,8479,8558,2,2.3,3.3,3.1,50,40,50,35,,40,40,55,40,55,40,70,70,,70,55,50,60
21634,21518,2008/2009,2,2008-09-13,10281,9906,0,3.2,3.4,2.2,55,40,60,30,,45,30,65,30,64,30,70,70,,65,50,34,55
21635,21518,2008/2009,2,2008-09-14,9864,8315,1,2.5,3.25,2.8,60,55,70,45,,40,45,65,45,60,45,55,30,,35,70,70,35
21636,21518,2008/2009,2,2008-09-14,9865,10267,1,2.75,3.3,2.5,65,45,70,70,,45,45,65,30,30,30,70,55,,55,60,60,60
21637,21518,2008/2009,2,2008-09-14,8661,8371,1,2.2,3.2,3.4,40,40,50,45,,50,40,40,45,35,35,55,30,,45,65,65,55
21638,21518,2008/2009,20,2009-01-24,8634,8388,0,1.14,7.5,18,42,30,70,70,,65,40,30,70,55,40,55,30,,50,55,55,55
21639,21518,2008/2009,20,2009-01-25,8633,9783,0,1.4,4.5,7.5,55,30,70,65,,70,60,40,65,30,30,65,35,,30,45,35,45
21640,21518,2008/2009,20,2009-01-24,10205,8371,1,1.5,4,7,64,30,70,65,,55,35,30,70,35,35,55,30,,45,65,65,55
21641,21518,2008/2009,20,2009-01-25,8661,10267,0,3.2,3.3,2.25,40,40,50,45,,50,40,40,45,30,30,70,55,,55,60,60,60
21642,21518,2008/2009,20,2009-01-25,8302,8696,2,1.53,3.8,6.5,30,30,70,60,,70,60,70,65,45,55,65,45,,70,70,55,50
21643,21518,2008/2009,20,2009-01-25,8305,9869,0,1.9,3.3,4,30,35,70,40,,35,50,30,50,70,55,70,70,,65,50,70,55
21644,21518,2008/2009,20,2009-01-25,8479,8603,0,2.5,3.25,2.8,50,40,50,35,,40,40,55,40,45,45,55,50,,30,50,45,55
21645,21518,2008/2009,20,2009-01-25,10281,8558,1,2.05,3.4,3.6,55,40,60,30,,45,30,65,30,55,40,70,70,,70,55,50,60
21646,21518,2008/2009,20,2009-01-25,9864,9906,1,2.7,3.4,2.5,60,55,70,45,,40,45,65,45,64,30,70,70,,65,50,34,55
21647,21518,2008/2009,20,2009-01-25,9865,8315,0,2.4,3.3,2.87,65,45,70,70,,45,45,65,30,60,45,55,30,,35,70,70,35
21648,21518,2008/2009,21,2009-02-01,8696,8634,2,7.5,3.75,1.5,45,55,65,45,,70,70,55,50,42,30,70,70,,65,40,30,70
21649,21518,2008/2009,21,2009-01-31,8388,8633,2,6.5,3.6,1.57,55,40,55,30,,50,55,55,55,55,30,70,65,,70,60,40,65
21650,21518,2008/2009,21,2009-02-01,9783,10205,0,2.5,3.4,2.75,30,30,65,35,,30,45,35,45,64,30,70,65,,55,35,30,70
21651,21518,2008/2009,21,2009-02-01,8371,8661,0,2,3.25,4,35,35,55,30,,45,65,65,55,40,40,50,45,,50,40,40,45
21652,21518,2008/2009,21,2009-02-01,9869,8302,0,3.75,3.25,2.05,70,55,70,70,,65,50,70,55,30,30,70,60,,70,60,70,65
21653,21518,2008/2009,21,2009-02-01,8603,8305,1,2.1,3.4,3.4,45,45,55,50,,30,50,45,55,30,35,70,40,,35,50,30,50
21654,21518,2008/2009,21,2009-02-01,8558,8479,1,2,3.4,3.75,55,40,70,70,,70,55,50,60,50,40,50,35,,40,40,55,40
21655,21518,2008/2009,21,2009-02-01,9906,10281,2,1.53,3.8,7.5,64,30,70,70,,65,50,34,55,55,40,60,30,,45,30,65,30
21656,21518,2008/2009,21,2009-01-31,8315,9864,0,2,3.5,3.6,60,45,55,30,,35,70,70,35,60,55,70,45,,40,45,65,45
21657,21518,2008/2009,21,2009-02-01,10267,9865,0,1.61,3.6,6,30,30,70,55,,55,60,60,60,65,45,70,70,,45,45,65,30
21658,21518,2008/2009,22,2009-02-08,8661,9783,1,2.4,3.3,2.87,40,40,50,45,,50,40,40,45,30,30,65,35,,30,45,35,45
21659,21518,2008/2009,22,2009-02-08,10205,8388,0,1.5,4,7,64,30,70,65,,55,35,30,70,55,40,55,30,,50,55,55,55
21660,21518,2008/2009,22,2009-02-07,8633,8696,0,1.4,4.33,8.5,55,30,70,65,,70,60,40,65,45,55,65,45,,70,70,55,50
21661,21518,2008/2009,22,2009-02-08,8634,9869,0,1.16,6.5,17,42,30,70,70,,65,40,30,70,70,55,70,70,,65,50,70,55
21662,21518,2008/2009,22,2009-02-07,8302,8603,2,1.75,3.5,4.75,30,30,70,60,,70,60,70,65,45,45,55,50,,30,50,45,55
